,N,Smean,Ssd
0,0.0,11.730885715213475,
1,1.0,14.479569696035883,
2,2.0,16.71707713048001,
3,3.0,18.5541735138237,
4,4.0,20.151279161626945,
5,5.0,21.619739899928486,
6,6.0,23.003587549217688,
7,7.0,24.272167727286124,
8,8.0,25.290806679306183,
9,9.0,25.752664349213262,
10,10.0,25.073924372234565,
11,11.0,22.347919955323704,
12,12.0,16.741859394850447,
13,13.0,8.95758298036054,
14,14.0,2.5413690530081956,
15,15.0,0.2275582487958227,
16,16.0,0.0025178806904365752,
17,17.0,5.077870156776114e-07,
18,18.0,5.988681546813056e-14,
